abstracts,annotated_labels,Negative Class Confidence Scores,Postive Class Confidence Scores
"We evaluated the helpfulness of informational, emotional, and decision-making support received by women newly diagnosed with breast cancer from their family, friends, and health care providers. Data were collected at two time points via patient surveys: baseline on an average 2 months post-diagnosis and follow-up at 5 months post-baseline. In the period closer to diagnosis, majority of the women received helpful informational support from health care providers (84.0%); helpful emotional support from family (85%), friends (80.4%), and providers (67.1%); and helpful decision-making support from providers (75.2%) and family (71.0%). Emotional support at baseline and emotional and informational support at 5-month follow-up were significantly associated with patients' health-related quality of life and self-efficacy outcomes (p<0.01). Perceived helpfulness of informational, emotional, and decision-making support provided by family, friends, and providers however significantly decreased over time (p<0.001). Cancer patients' desire significant amount of support throughout their cancer journey. Our results show that while patients receive a lot of support during the period closer to diagnosis, receipt of helpful support drops significantly within the first year itself. In order to facilitate cancer patients' adjustment to their illness, efforts need to be made to understand and address their support needs throughout the cancer experience",1,1.2750859260559082,-1.1990835666656494
"BACKGROUND: This study examines the effect of past tobacco control policies and projects the effect of future policies on smoking and snus use prevalence and associated premature mortality in Sweden. METHODS: The established SimSmoke model was adapted with population, smoking rates and tobacco control policy data from Sweden. SimSmoke evaluates the effect of taxes, smoke-free air, mass media, marketing bans, warning labels, cessation treatment and youth access policies on smoking and snus prevalence and the number of deaths attributable to smoking and snus use by gender from 2010 to 2040. RESULTS: Sweden SimSmoke estimates that significant inroads to reducing smoking and snus prevalence and premature mortality can be achieved through tax increases, especially when combined with other policies. Smoking prevalence can be decreased by as much as 26% in the first few years, reaching a 37% reduction within 30 years. Without effective tobacco control policies, almost 54 500 lives will be lost in Sweden due to tobacco use by the year 2040. CONCLUSION: Besides presenting the benefits of a comprehensive tobacco control strategy, the model identifies gaps in surveillance and evaluation that can help better focus tobacco control policy in Sweden.",0,1.2043452262878418,-1.3905398845672607
"BACKGROUND: Prospective randomized trials have demonstrated that motivational telephone calls increase adherence to screening mammography. To better understand the effects of motivational calls and to maximize adherence, we conducted a randomized trial among women aged 50-79 years. METHODS: We created a stratified random sample of 5062 women due for mammograms within the Group Health Cooperative of Puget Sound, including 4099 women with prior mammography and 963 without it. We recruited and surveyed 3743 (74%) of the women before mailing a recommendation. After 2 months, 1765 (47%) of the 3743 women had not scheduled a mammogram and were randomly assigned to one of three intervention groups: a reminder post-card group (n = 590), a reminder telephone call group (n = 585), and a motivational telephone call addressing barriers group (n = 590). The telephone callers could schedule mammography. We used Cox proportional hazards models to estimate the hazard ratio (HR) and 95% confidence interval (CI) for documented mammography use by 1 year. RESULTS: Women who received reminder calls were more likely to get mammograms (HR = 1.9; 95% CI = 1.6-2.4) than women who were mailed postcards. The motivational and reminder calls (average length, 8.5 and 3.1 minutes, respectively) had equivalent effects (HR = 0.97; 95% CI = 0.8-1.2). After we controlled for the intervention effect, women with prior mammography (n = 1277) were much more likely to get a mammogram (HR = 3.4; 95% CI = 2.7-4.3) than women without prior use (n = 488). Higher income, but not race or more education, was associated with higher adherence. CONCLUSIONS: Reminding women to schedule an appointment was as efficacious as addressing barriers. Simple intervention groups should be included as comparison groups in randomized trials so that we better understand more complex intervention effects",0,1.3741743564605713,-1.0593960285186768
"BACKGROUND: Existing literature suggests that metformin, the most commonly used biguanide, may lower colorectal cancer risk. Because most colorectal cancers originate in precancerous adenomas, we examined whether metformin use lowered colorectal adenoma risk after polypectomy in patients with type-2 diabetes. METHODS: Retrospective cohort study of 40- to 89-year-old Kaiser Permanente Northern California patients who had type 2 diabetes, and >/=1 adenoma detected at baseline colonoscopy during 2000 to 2009 and a repeat colonoscopy 1 to 10 years from baseline adenoma diagnosis through 2012. Cox models evaluated the association between metformin use during follow-up and subsequent adenoma diagnoses, controlling for age, race/ethnicity, sex, body mass index, and repeat examination indication. RESULTS: Study included 2,412 patients followed for a median of 4.5 years; cumulatively, 1,117 (46%) patients had >/=1 adenoma at repeat colonoscopy. Compared with patients not receiving diabetes medications (n = 1,578), metformin-only use (n = 457) was associated with lower adenoma recurrence risk [adjusted HR, 0.76; 95% confidence interval (CI), 0.65-0.89], and the association was stronger with increasing total metformin dose [quartile (Q) 1: HR, 0.90; 95% CI, 0.72-1.12; Q2: HR, 0.89; 95% CI, 0.70-1.12; Q3: HR, 0.80; 95% CI, 0.63-1.01; Q4: HR, 0.50; 95% CI, 0.42-0.60, Ptrend < 0.001]. Findings were unchanged in sensitivity analyses, including evaluating only outcomes during the 3- to 10-year period from baseline. CONCLUSION: Our study suggests a potential benefit of metformin use in lowering the risk of subsequent adenomas after polypectomy in patients with type 2 diabetes. IMPACT: Metformin may lower colorectal cancer risk by reducing the formation of precancerous lesions, reinforcing the potential additional benefits of its use.",1,-0.665481448173523,0.7486712336540222
"BACKGROUND: The prognosis for women who have breast cancer detected by mammography is more favorable than that for women who have breast cancer detected by other methods, even after controlling for tumor characteristics. In the current study, the authors explored whether detection by mammography was associated with greater use of guideline-consistent breast cancer treatment among patients with recently diagnosed breast cancer in the United States. METHODS: The authors evaluated the association between mode of breast cancer detection (mammography vs other) and use of guideline-consistent treatment in 1006 women aged > or =40 years who were diagnosed in 2000. These patients were sampled from the Surveillance, Epidemiology, and End Results Program as part of the Patterns of Care studies. The analyses controlled for the potential confounders of clinical, demographic, and health system characteristics in multivariate logistic regression models. RESULTS: Breast cancer patients who were diagnosed by mammography were more likely to be aged > or =55 years, to have lower stage disease, and to be treated in larger hospitals than patients who were diagnosed by other methods (P < .05). Women whose breast cancer was diagnosed by a method other than mammography were more likely to receive guideline-consistent treatment than women who were diagnosed by mammography in unadjusted (odds ratio, 1.39; 95% confidence interval, 1.07-1.80) and multivariate analyses (odds ratio, 1.43; 95% confidence interval, 1.05-1.95). CONCLUSIONS: The current results indicated that women who had breast cancer detected by methods other than mammography were slightly more likely to receive guideline-consistent therapy than women who had breast cancer detected by mammography. Future research exploring mode of detection, guideline-consistent treatment, and survival among patients with recently diagnosed breast cancer may inform understanding of factors associated with breast cancer prognosis",1,0.7917357683181763,-0.4875556528568268
"The National Cancer Institute (NCI) is developing an automated, self-administered 24-hour dietary recall (ASA24) application to collect and code dietary intake data. The goal of the ASA24 development is to create a web-based dietary interview based on the US Department of Agriculture (USDA) Automated Multiple Pass Method (AMPM) instrument currently used in the National Health and Nutrition Examination Survey (NHANES). The ASA24 food list, detail probes, and portion probes were drawn from the AMPM instrument; portion-size pictures from Baylor College of Medicine's Food Intake Recording Software System (FIRSSt) were added; and the food code/portion code assignments were linked to the USDA Food and Nutrient Database for Dietary Studies (FNDDS). The requirements that the interview be self-administered and fully auto-coded presented several challenges as the AMPM probes and responses were linked with the FNDDS food codes and portion pictures. This linking was accomplished through a 'food pathway,' or the sequence of steps that leads from a respondent's initial food selection, through the AMPM probes and portion pictures, to the point at which a food code and gram weight portion size are assigned. The ASA24 interview database that accomplishes this contains more than 1,100 food probes and more than 2 million food pathways and will include about 10,000 pictures of individual foods depicting up to 8 portion sizes per food. The ASA24 will make the administration of multiple days of recalls in large-scale studies economical and feasible",0,0.07306310534477234,-0.3093770742416382
"PURPOSE: Women who smoke at breast cancer diagnosis have higher risk of breast cancer-specific and all-cause mortality than nonsmokers; however, differences by ethnicity or prognostic factors and risk for noncancer mortality have not been evaluated. METHODS: We examined associations of active and passive smoke exposure with mortality among Hispanic (n = 1020) and non-Hispanic white (n = 1198) women with invasive breast cancer in the Breast Cancer Health Disparities Study (median follow-up of 10.6 years). RESULTS: Risk of breast cancer-specific (HR = 1.55, 95% CI = 1.11-2.16) and all-cause (HR = 1.68, 95% CI = 1.30-2.17) mortality was increased for current smokers, with similar results stratified by ethnicity. Ever smokers had an increased risk of noncancer mortality (HR = 1.68, 95% CI = 1.12-2.51). Associations were strongest for current smokers who smoked for 20 years or more were postmenopausal, overweight and/or obese, or reported moderate and/or high alcohol consumption; however, interactions were not significant. Breast cancer-specific mortality was increased two fold for moderate and/or high recent passive smoke exposure among never smokers (HR = 2.12, 95% CI = 1.24-3.63). CONCLUSIONS: Findings support associations of active-smoking and passive-smoking diagnosis with risk of breast cancer-specific and all-cause mortality and ever smoking with noncancer mortality, regardless of ethnicity, and other factors. Smoking is a modifiable lifestyle factor and effective smoking cessation, and maintenance programs should be routinely recommended for women with breast cancer.",1,0.49936819076538086,-0.1466764360666275
"Colorectal cancer (CRC) is the second leading cause of cancer death. CRC screening with a fecal immunochemical test (FIT) is important as occult blood may be detected. To offer Iowa Research Network members in family physician offices the opportunity to provide FITs at no charge to patients in need and determine how many of the tests would be handed out to patients and how many would be returned to the office. Eight family physician offices agreed to participate and 50 two-day FITs were provided, potentially providing 400 patients a CRC screening test. One hundred and eighty (45%) of the 400 FITs were handed out to patients. Of the 92 (51%) patients who returned at least one card, 77 (84%) had negative results, 13 (14%) were positive, and 2 (2 %) were indeterminate. Of 13 patients with a positive result, 11 (85%) had a follow-up colonoscopy. Providing 400 FITs at no charge to the offices was an expensive endeavor. Implementing this forced a change in office routine and the type of fecal occult blood test used. Less than half of the FITs were given out to patients and of those given out, about half of the patients returned a FIT. For those who returned FITs and had positive findings, 85% followed-up with a colonoscopy. Office nurses implementing the CRC screening need to be included in the planning of the type of fecal occult blood test used and receptive to the project.",1,-1.5253506898880005,1.3976452350616455
"OBJECTIVES: While emerging evidence supports a possible link between depression and ovarian cancer progression, no prospective studies have explored the association with ovarian cancer risk. METHODS: We prospectively followed 77,451 women from the Nurses' Health Study (1992-2010) and 106,452 women from the Nurses' Health Study II (1993-2011). Depression was defined as having one or more of the following: a 5-item Mental Health Index (MHI-5) score</=52, antidepressant use, or physician-diagnosed depression. Multivariable-adjusted Cox proportional hazards models were used to estimate hazard ratios (HRs) and 95% confidence intervals (CIs) for the association between depression and incident ovarian cancer. RESULTS: We documented 698 incident cases of epithelial ovarian cancer during follow-up. In multivariable analyses, depression assessed 2-4years before cancer diagnosis was associated with a modestly higher incidence of ovarian cancer (HR=1.30, 95% CI 1.05-1.60). Compared to women with persistent negative depression status, the adjusted HRs were 1.34 (95% CI 1.01-1.76) for women with persistent positive depression status and 1.28 (95% CI 0.88-1.85) for women with worsening depression status over follow-up. The association did not appear to vary by ovarian cancer risk factors or tumor characteristics. CONCLUSIONS: Our findings suggest that depression may be associated with a modestly increased risk of ovarian cancer. Given the relatively high prevalence of depression in women, future work in larger prospective human studies is needed to confirm our results.",1,-0.7874547839164734,0.9168675541877747
"This study examined associations between cigarette smoking, cancer, and self-reported physical (SF-36 Physical Component Summary Score, [PCS]) and mental health (SF-36 Mental Component Summary Score, [MCS]) among 123,567 Medicare beneficiaries enrolled in managed care plans. As expected for a sample of older individuals, the SF-36 PCS mean (42.6) was lower than the U.S. general population mean of 50. The SF-36 MCS mean (51.7) for the sample was higher than the general population mean. In addition, least squares means revealed significantly poorer health for current smokers and those who recently quit, regardless of their cancer status. Although statistically significant, the differences between current smokers and never smokers were small among those with or without cancer. Encouraging smokers to quit and providing abstinence support to persons who have recently quit may help reduce health-related impacts of cigarette use",1,0.021231835708022118,-0.044960565865039825
"This study examined the relationship between race, religiosity, and posttraumatic growth as well as the association between growth and physical and mental health-related quality of life (HRQOL) in breast cancer survivors (N = 802; M age = 57.2). Multivariate analyses revealed that African American breast cancer survivors reported higher levels of posttraumatic growth than White women. However, this relationship was mediated by religiosity. We found an inverse association with growth and mental HRQOL which might be explained by the fact that growth co-occurs with distress and perhaps women in this sample are still struggling with their disease",1,0.5431942343711853,-0.5189778208732605
"Widespread prostate-specific antigen (PSA) screening detects many cancers that would have otherwise gone undiagnosed. To estimate the prevalence of unsuspected prostate cancer, we reviewed 19 studies of prostate cancer discovered at autopsy among 6,024 men. Among men aged 70-79, tumor was found in 36% of Caucasians and 51% of African-Americans. This enormous prevalence, coupled with the high sensitivity of PSA screening, has led to the marked increase in the apparent incidence of prostate cancer. The impact of PSA screening on clinical practice is well-recognized, but its effect on epidemiologic research is less appreciated. Before screening, a larger proportion of incident prostate cancers had lethal potential and were diagnosed at advanced stage. However, in the PSA era, overall incident prostate cancer mainly is indolent disease, and often reflects the propensity to be screened and biopsied. Studies must therefore focus on cancers with lethal potential, and include long follow-up to accommodate the lead time induced by screening. Moreover, risk factor patterns differ markedly for potentially lethal and indolent disease, suggesting separate etiologies and distinct disease entities. Studies of total incident or indolent prostate cancer are of limited clinical utility, and the main focus of research should be on prostate cancers of lethal potential.",0,0.3868491053581238,-0.29782381653785706
"OBJECTIVE: To evaluate the effects of body adiposity on bone mineral density in the presence and absence of ovarian hormones in female mice and postmenopausal women. RESEARCH METHODS AND PROCEDURES: We assessed percentage body fat, serum leptin levels, and bone mineral density in ovariectomized and non-ovariectomized C57BL/6 female mice that had been fed various calorically dense diets to induce body weight profiles ranging from lean to very obese. Additionally, we assessed percentage body fat and whole body bone mineral density in 37 overweight and extremely obese postmenopausal women from the Women's Contraceptive and Reproductive Experiences study. RESULTS: In mice, higher levels of body adiposity (>40% body fat) were associated with lower bone mineral density in ovariectomized C57BL/6 female mice. A similar trend was observed in a small sample of postmenopausal women. DISCUSSION: The complementary studies in mice and women suggest that extreme obesity in postmenopausal women may be associated with reduced bone mineral density. Thus, extreme obesity (BMI > 40 kg/m2) may increase the risk for osteopenia and osteoporosis. Given the obesity epidemic in the U.S. and in many other countries, and, in particular, the rising number of extremely obese adult women, increased attention should be drawn to the significant and interrelated public health issues of obesity and osteoporosis.",0,-1.6161738634109497,1.3501437902450562
"Recent biomedical workforce policy efforts have centered on enhancing career preparation for trainees, and increasing diversity in the research workforce. Postdoctoral scientists, or postdocs, are among those most directly impacted by such initiatives, yet their career development remains understudied. This study reports results from a 2012 national survey of 1002 American biomedical postdocs. On average, postdocs reported increased knowledge about career options but lower clarity about their career goals relative to PhD entry. The majority of postdocs were offered structured career development at their postdoctoral institutions, but less than one-third received this from their graduate departments. Postdocs from all social backgrounds reported significant declines in interest in faculty careers at research-intensive universities and increased interest in nonresearch careers; however, there were differences in the magnitude and period of training during which these changes occurred across gender and race/ethnicity. Group differences in interest in faculty careers were explained by career interest differences formed during graduate school but not by differences in research productivity, research self-efficacy, or advisor relationships. These findings point to the need for enhanced career development earlier in the training process, and interventions sensitive to distinctive patterns of interest development across social identity groups.",0,1.447892665863037,-1.5105000734329224
"BACKGROUND: Children whose parents have cancer are at risk for psychosocial difficulties; however, the mechanisms are not well understood. This cross-sectional study sought support for a model connecting parental cancer to child distress through its impact on parenting self-efficacy beliefs and parenting behaviors by examining relations among parental illness, quality of life/parent functioning, parenting efficacy beliefs, and concerns about children's emotional distress. METHODS: One hundred ninety-four adult oncology outpatients with children who were 18 years old or younger completed questionnaires assessing their health-related quality of life (Functional Assessment of Cancer Therapy-General), depression and anxiety symptoms (Hospital Anxiety and Depression Scale), overall distress (Distress Thermometer), and parenting efficacy beliefs and parenting concerns (Parenting Concerns Questionnaire). RESULTS: Parenting efficacy scores for parents and coparents declined significantly after diagnosis. This decline correlated with more visits to a medical clinic, treatment with intravenous chemotherapy in the past month, poorer health-related quality of life, and more depression and distress. Parents experiencing the most concern about the impact of mood, physical limitations, and changes in routines on their children experienced the biggest declines in their own sense of efficacy as parents and in their belief in their coparent's efficacy. Finally, declines in parenting efficacy beliefs correlated with parental concerns about children's emotional distress about aspects of the parent's illness. CONCLUSIONS: This study highlights the importance of identifying and addressing parenting concerns to alleviate patient distress, and it may help to guide future intervention efforts.",1,0.3967745900154114,-0.40370291471481323
"Breast cancer affects thousands each year in the United States, and disproportionately affects certain subgroups. For example, the incidence of breast cancer in South Carolina is lower in African American compared with European American women by approximately 12% to 15%, but their mortality rate is twice as high as in European American women. The purpose of the study was to assess factors associated with breast cancer mortality between African American and European American women. Participants (n=314) in South Carolina's Breast and Cervical Cancer Early Detection Program (SCBCCEDP), which provides breast cancer screening and treatment services, during the years 1996-2004 were included in the study. Data, including tumor characteristics, delay intervals, and race, were examined using the chi(2) test and the Wilcoxon rank-sum test. Cox regression modeling was used to assess the relationship between delay intervals and other factors. No racial differences were found in age at diagnosis, tumor characteristics, or delay intervals. Time delay intervals did not explain differences and mortality rates by race. Survival, however, was affected by prognostic factors as well as by a significant interaction between hormone-receptor status and race. Despite the excellent record of the SCBCCEDP in screening and diagnostic or treatment referrals, the racial disparities in breast cancer mortality continue to exist in South Carolina. These findings highlight the need for future research into the etiology of racial differences, and their impact on breast cancer survival",1,-0.0995444655418396,0.2483297437429428
"BACKGROUND: The clinical significance of co-infections with high-risk (HR) and low-risk (LR) human papillomavirus (HPV) in the etiology of cervical cancer is debated, as prospective evidence on this issue is limited. However, the question is of increasing relevance in relation to HPV-based cancer prevention. METHODS: In two population-based nested case-control studies among women participating in cervical screening with baseline normal smears, we collected 4659 smears from women who later developed cancer in situ (CIS; n = 524) or squamous cervical cancer (SCC; n = 378) and individually matched control subjects who remained free of disease during study follow-up. The median follow-up until diagnosis was 6.4 to 7.8 years. All smears were tested for HPV. We used conditional logistic regression models with two-way interaction terms to estimate relative risks (RRs) for CIS and SCC, respectively. All statistical tests were two-sided. RESULTS: Compared with women who were infected with HRHPV only, women who were also infected with LRHPV had a lower risk for SCC (RR = 0.2, 95% confidence interval [CI] = 0.04 to 0.99, P = .049). This interaction was not shown for CIS (RR = 1.1, 95% CI = 0.4 to 3.6). Women who were positive for both HRHPV and LRHPV had, on average, a 4.8 year longer time to diagnosis of SCC than women who were positive for HRHPV only (P = .006). Results were highly robust in sensitivity analyses. CONCLUSION: Co-infection with LRHPV is associated with a lower risk of future invasive disease and longer time to diagnosis than infection with HRHPV alone. We propose that co-infection with LRHPV interferes with the rate of progression to invasive cervical cancer.",1,-0.9422038197517395,1.1722636222839355
"INTRODUCTION: Clinicians use different breast cancer risk models for patients considered at average and above-average risk, based largely on their family histories and genetic factors. We used longitudinal cohort data from women whose breast cancer risks span the full spectrum to determine the genetic and nongenetic covariates that differentiate the performance of two commonly used models that include nongenetic factors - BCRAT, also called Gail model, generally used for patients with average risk and IBIS, also called Tyrer Cuzick model, generally used for patients with above-average risk. METHODS: We evaluated the performance of the BCRAT and IBIS models as currently applied in clinical settings for 10-year absolute risk of breast cancer, using prospective data from 1,857 women over a mean follow-up length of 8.1 years, of whom 83 developed cancer. This cohort spans the continuum of breast cancer risk, with some subjects at lower than average population risk. Therefore, the wide variation in individual risk makes it an interesting population to examine model performance across subgroups of women. For model calibration, we divided the cohort into quartiles of model-assigned risk and compared differences between assigned and observed risks using the Hosmer-Lemeshow (HL) chi-squared statistic. For model discrimination, we computed the area under the receiver operator curve (AUC) and the case risk percentiles (CRPs). RESULTS: The 10-year risks assigned by BCRAT and IBIS differed (range of difference 0.001 to 79.5). The mean BCRAT- and IBIS-assigned risks of 3.18% and 5.49%, respectively, were lower than the cohort's 10-year cumulative probability of developing breast cancer (6.25%; 95% confidence interval (CI) = 5.0 to 7.8%). Agreement between assigned and observed risks was better for IBIS (HL X4(2) = 7.2, P value 0.13) than BCRAT (HL X4(2) = 22.0, P value <0.001). The IBIS model also showed better discrimination (AUC = 69.5%, CI = 63.8% to 75.2%) than did the BCRAT model (AUC = 63.2%, CI = 57.6% to 68.9%). In almost all covariate-specific subgroups, BCRAT mean risks were significantly lower than the observed risks, while IBIS risks showed generally good agreement with observed risks, even in the subgroups of women considered at average risk (for example, no family history of breast cancer, BRCA1/2 mutation negative). CONCLUSIONS: Models developed using extended family history and genetic data, such as the IBIS model, also perform well in women considered at average risk (for example, no family history of breast cancer, BRCA1/2 mutation negative). Extending such models to include additional nongenetic information may improve performance in women across the breast cancer risk continuum.",1,0.5395378470420837,-0.46610885858535767
"OBJECTIVE: Despite having multiple risk factors, women experiencing homelessness are screened for cervical cancer at a lower rate than women in the general US population. We report on the design of a stated preference study to assess homeless women's preferences for cervical cancer screening interventions, to inform efforts to overcome this disparity. METHODS: We conducted focus groups with homeless women (n = 8) on cervical cancer screening decisions and analyzed the data using thematic analysis. We applied inclusion criteria to select factors for a stated preference survey: importance to women, relevance to providers, feasibility, and consistency with clinical experience. We conducted pretests (n = 35) to assess survey procedures (functionality, recruitment, administration) and content (understanding, comprehension, wording/language, length). RESULTS: We chose best-worst scaling (BWS)-also known as object scaling-to identify decision-relevant screening intervention factors. We chose an experimental design with 11 ""objects"" (i.e., factors relevant to women's screening decision) presented in 11 subsets of five objects each. Of 25 objects initially identified, we selected 11 for the BWS instrument: provider-related factors: attitude, familiarity, and gender; setting-related factors: acceptance and cost; procedure-related factors: explanation during visit and timing/convenience of visit; personal fears and barriers: concerns about hygiene, addiction, and delivery/fear of results; and a general factor of feeling overwhelmed. CONCLUSION: Good practices for the development of stated preference surveys include considered assessment of the experimental design that is used and the preference factors that are included, and pretesting of the presentation format. We demonstrate the development of a BWS study of homeless women's cervical cancer screening intervention preferences. Subsequent research will identify screening priorities to inform intervention design.",1,0.7674189209938049,-0.7039614319801331
"PURPOSE: To evaluate the current (2001-2002) capacity of community-based mammography facilities to deliver screening and diagnostic services in the United States. MATERIALS AND METHODS: Institutional review board approvals and patient consent were obtained. A mailed survey was sent to 53 eligible mammography facilities in three states (Washington, New Hampshire, and Colorado). Survey questions assessed equipment and staffing availability, as well as appointment waiting times for screening and diagnostic mammography services. Criterion-related content and construct validity were obtained first by means of a national advisory committee of academic, scientific, and clinical colleagues in mammography that reviewed literature on existing surveys and second by pilot testing a series of draft surveys among community mammography facilities not inclusive of the study facilities. The final survey results were independently double entered into a relational database with programmed data checks. The data were sent encrypted by means of file transfer protocol to a central analytical center at Group Health Cooperative. A two-sided P value with alpha = .05 was considered to show statistical significance in all analyses. RESULTS: Forty-five of 53 eligible mammography facilities (85%) returned the survey. Shortages of radiologists relative to the mammographic volume were found in 44% of mammography facilities overall, with shortages of radiologists higher in not-for-profit versus for-profit facilities (60% vs 28% reported). Shortages of Mammography Quality Standards Act-qualified technologists were reported by 20% of facilities, with 46% reporting some level of difficulty in maintaining qualified technologists. Waiting times for diagnostic mammography ranged from less than 1 week to 4 weeks, with 85% performed within 1 week. Waiting times for screening mammography ranged from less than 1 week to 8 weeks, with 59% performed between 1 week and 4 weeks. Waiting times for both diagnostic and screening services were two to three times higher in high-volume compared with low-volume facilities. CONCLUSION: Survey results show shortages of radiologists and certified mammography technologists",1,0.6434005498886108,-0.47357872128486633
"Adequate micronutrient intake, including manganese (Mn), is important for fetal development. Both Mn deficiencies and excess exposures are associated with later-life disease, and Mn accumulates in the placenta. Placental functional alterations may alter fetal programming and lifelong health, and we hypothesized that prenatal exposures to Mn may alter placental function through epigenetic mechanisms. Using Illumina's HumanMethylation450 BeadArray, DNA methylation of >485,000 CpG loci genome-wide was interrogated in 61 placental samples and Mn associations assessed genome-wide via omnibus test (p=0.045). 713 loci were associated with Mn exposure (p<0.0001). Five significantly differentially-methylated (p<1.3x10(-7)) loci reside in neurodevelopmental, fetal growth and cancer-related genes. cg22284422, within the uncharacterized LOC284276 gene, was associated with birth weight; for every 10% increase in methylation, lower birth weights were observed, with an average decrease of 293.44g. Our observations suggest a link between prenatal micronutrient levels, placental epigenetic status and birth weight, although these preliminary results require validation.",1,-0.493448406457901,0.6730006337165833
"PURPOSE: To retrospectively evaluate the range of performance outcomes of the radiologist in an audit of screening mammography by using a representative sample of U.S. radiologists to allow development of performance benchmarks for screening mammography. MATERIALS AND METHODS: Institutional review board approval was obtained, and study was HIPAA compliant. Informed consent was or was not obtained according to institutional review board guidelines. Data from 188 mammographic facilities and 807 radiologists obtained between 1996 and 2002 were analyzed from six registries from the Breast Cancer Surveillance Consortium (BCSC). Contributed data included demographic information, clinical findings, mammographic interpretation, and biopsy results. Measurements calculated were positive predictive values (PPVs) from screening mammography (PPV(1)), biopsy recommendation (PPV(2)), biopsy performed (PPV(3)), recall rate, cancer detection rate, mean cancer size, and cancer stage. Radiologist performance data are presented as 50th (median), 10th, 25th, 75th, and 90th percentiles and as graphic presentations by using smoothed curves. RESULTS: There were 2 580 151 screening mammographic studies from 1 117 390 women (age range, <30 to >/=80 years). The respective means and ranges of performance outcomes for the middle 50% of radiologists were as follows: recall rate, 9.8% and 6.4%-13.3%; PPV(1), 4.8% and 3.4%-6.2%; and PPV(2), 24.6% and 18.8%-32.0%. Mean cancer detection rate was 4.7 per 1000, and the mean size of invasive cancers was 13 mm. The range of performance outcomes for the middle 80% of radiologists also was presented. CONCLUSION: Community screening mammographic performance measurements of cancer outcomes for the majority of radiologists in the BCSC surpass performance recommendations. Recall rate for almost half of radiologists, however, is higher than the recommended rate. (c) RSNA, 2006.",1,-0.5110442042350769,0.67581707239151
"BACKGROUND: Cervical cancer screening guidelines were substantially revised in 2002 and 2003. Little information is available about primary care physicians' current Papanicolaou (Pap) test screening practices, including initiation, frequency, and stopping. OBJECTIVE: To assess current Pap test screening practices in the United States. DESIGN: Cross-sectional survey. SETTING: Nationally representative sample of physicians during 2006 to 2007. PARTICIPANTS: 1212 primary care physicians. MEASUREMENTS: The survey included questions about physician and practice characteristics and recommendations for Pap screening presented as clinical vignettes describing women by age and by sexual and screening histories. A composite measure-guideline-consistent recommendations-was created by using responses to vignettes in which major guidelines were uniform. RESULTS: Most physicians reported providing Pap tests to their eligible patients (91.0% [95% CI, 89.0% to 92.6%]). Among Pap test providers (n = 1114), screening practices, including number of tests ordered or performed, use of patient reminder systems, and cytology method used, varied by physician specialty (P < 0.001). Although most Pap test providers reported that screening guidelines were very influential in their clinical practice, few had guideline-consistent recommendations for starting and stopping Pap screening across multiple vignettes (22.3% [CI, 19.9% to 25.0%]). Guideline-consistent recommendations varied by specialty (obstetrics/gynecology, 16.4%; internal medicine, 27.5%; and family or general practice, 21.1%). Compared with obstetricians/gynecologists, internal medicine specialists and family or general practice specialists were more likely to have guideline-consistent screening recommendations (odds ratio, 1.98 [CI, 1.22 to 3.23] and 1.45 [CI, 0.99 to 2.13], respectively) in multivariate analysis. LIMITATION: Physician self-report may reflect idealized rather than actual practice. CONCLUSION: Primary care physicians' recommendations for Pap test screening are not consistent with screening guidelines, reflecting overuse of screening. Implementation of effective interventions that focus on potentially modifiable physician and practice factors is needed to improve screening practice. PRIMARY FUNDING SOURCE: National Cancer Institute, Centers for Disease Control and Prevention, and Agency for Healthcare Research and Quality",1,0.494208425283432,-0.4216161072254181
"OBJECTIVE: To examine differences in low energy intake reporting between intervention and control groups during a dietary intervention trial. DESIGN: Retrospective data analysis from a subcohort of participants in the Polyp Prevention Trial (PPT), a 4-year, multisite, randomized, controlled dietary intervention trial. Intervention consisted of educational material and counseling sessions supporting a low-fat, high-fiber diet. Baseline and annual demographics, behavioral characteristics, energy intake (EI) based on self-reported 4-day food records, and height and weight of participants were collected at baseline and annually. Basal metabolic rate (BMR) was estimated (using the Schofield equation) to calculate EI/BMR. SUBJECTS: Of the 443 participants (302 male, 141 female) at baseline, 195 (43.3%) were younger than 60 years, and 394 (91%) were white. At Year 4, 383 participants remained: 186 (122 men, 64 women) in the intervention group, and 197 (133 men, 64 women) in the control group. STATISTICAL ANALYSES: Using either paired t tests or analysis of variance, the differences between the means for EI, weight, and EI/BMR were compared at baseline, Year 1, and Year 4 for the participants who remained at Year 4. The Goldberg EI/BMR cutoff value of 1.06 (for plausible EI) identified participants who reported low EI. Linear regression was used to quantify the association of various risk factors to EI/BMR and for multivariate analyses within groups. chi(2) contingency table analysis quantified differences of low energy reporting within groups. RESULTS: At baseline, 46.8% of women and 11.6% of men reported lower than plausible EI. Only men had a significant increase in low energy reporting after randomization. At Year 1, 18.9% of intervention group men reported low EI compared with 9.8% of control group men (P<.05). At Year 4, 23.0% of intervention group men reported low EI compared with 12.8% of control group men (P<.05). CONCLUSIONS/APPLICATIONS: Difference in low EI reporting between intervention and control groups could distort results from dietary intervention trials; interpretation of findings from dietary trials must include this potential bias. Intervention study design should include dietary intake data collection methods that are not subject to such bias (ie, biomarkers and performance criteria) to measure intervention compliance",0,0.4565354287624359,-0.4021603763103485
